study_text_id,site_id,sample_years,longitude_dd,latitude_dd,
AR2_2011__Cranfield_ACI_1,399,"2005,2011",115.664402128922,-33.9196051842977,
AR2_2011__Cranfield_ACI_1,400,"2005,2011",115.496557535803,-34.0225372924193,
AR2_2011__Cranfield_ACI_1,401,"2005,2011",115.735076331699,-33.944307549262,
AR2_2011__Cranfield_ACI_1,402,"2005,2011",115.694006532061,-33.9040476955064,
AR2_2011__Cranfield_ACI_1,403,"2005,2011",115.736136325254,-33.9361475849197,
AR2_2011__Cranfield_ACI_1,404,"2005,2011",115.70743646455,-33.8999477138229,
AR2_2011__Cranfield_ACI_1,405,"2005,2011",115.486017628057,-34.0068891677676,
AR2_2011__Cranfield_ACI_1,406,"2005,2011",115.73715632119,-33.9470475397301,
AR2_2011__Cranfield_ACI_1,407,"2005,2011",115.732173743073,-33.9170012453294,
AR2_2011__Cranfield_ACI_1,408,"2005,2011",115.518747416504,-33.9633875056501,
AR2_2011__Summerville_BACI_1,409,"2007,2009,2010,2011",-86.4324792,39.35221572,
AR2_2011__Summerville_BACI_1,410,"2007,2009,2010,2011",-86.43255883,39.35334016,
AR2_2011__Summerville_BACI_1,411,"2007,2009,2010,2011",-86.43845575,39.35612605,
AR2_2011__Summerville_BACI_1,412,"2007,2009,2010,2011",-86.43218743,39.35122322,
AR2_2011__Summerville_BACI_1,413,"2007,2009,2010,2011",-86.43663486,39.3530716,
AR2_2011__Summerville_BACI_1,414,"2007,2009,2010,2011",-86.43576994,39.3538243,
AR2_2011__Summerville_BACI_1,415,"2007,2009,2010,2011",-86.43204125,39.35276097,
AR2_2011__Summerville_BACI_1,416,"2007,2009,2010,2011",-86.43757439,39.35588658,
AR2_2011__Summerville_BACI_1,417,"2007,2009,2010,2011",-86.44342312,39.34300326,
AR2_2011__Summerville_BACI_1,418,"2007,2009,2010,2011",-86.4432678,39.34357021,
AR2_2011__Summerville_BACI_1,419,"2007,2009,2010,2011",-86.44095523,39.34105413,
AR2_2011__Summerville_BACI_1,420,"2007,2009,2010,2011",-86.44205695,39.33968972,
AR2_2011__Summerville_BACI_1,421,"2007,2009,2010,2011",-86.44251024,39.32205789,
AR2_2011__Summerville_BACI_1,422,"2007,2009,2010,2011",-86.44987467,39.32235419,
AR2_2011__Summerville_BACI_1,423,"2007,2009,2010,2011",-86.44930503,39.32250473,
AR2_2011__Summerville_BACI_1,424,"2007,2009,2010,2011",-86.44338565,39.32285501,
AR2_2011__Summerville_BACI_1,425,"2007,2009,2010,2011",-86.43818996,39.32119011,
AR2_2011__Summerville_BACI_1,426,"2007,2009,2010,2011",-86.43832373,39.32187558,
AR2_2011__Summerville_BACI_1,427,"2007,2009,2010,2011",-86.45100463,39.31730451,
AR2_2011__Summerville_BACI_1,428,"2007,2009,2010,2011",-86.45148969,39.31757709,
AR2_2012__Raybuck_BACI_1,429,"2008,2009,2010,2011",-82.942249,35.382031,
AR2_2012__Raybuck_BACI_1,430,"2008,2009,2010,2011",-82.9444,35.382213,
AR2_2012__Raybuck_BACI_1,431,"2008,2009,2010,2011",-82.94451,35.384501,
AR2_2012__Raybuck_BACI_1,432,"2008,2009,2010,2011",-82.943009,35.385256,
AR2_2012__Raybuck_BACI_1,433,"2008,2009,2010,2011",-82.934274,35.385477,
AR2_2012__Raybuck_BACI_1,434,"2008,2009,2010,2011",-82.934272,35.385396,
AR2_2012__Raybuck_BACI_1,435,"2008,2009,2010,2011",-82.935371,35.38719,
AR2_2012__Raybuck_BACI_1,436,"2008,2009,2010,2011",-82.935044,35.388701,
AR2_2012__Raybuck_BACI_1,437,"2008,2009,2010,2011",-82.948585,35.385019,
AR2_2012__Raybuck_BACI_1,438,"2008,2009,2010,2011",-82.948571,35.386281,
AR2_2012__Raybuck_BACI_1,439,"2008,2009,2010,2011",-82.932271,35.387375,
AR2_2012__Raybuck_BACI_1,440,"2008,2009,2010,2011",-82.93264,35.388505,
AR2_2012__Raybuck_BACI_1,441,"2008,2009,2010,2011",-82.928996,35.384822,
AR2_2012__Raybuck_BACI_1,442,"2008,2009,2010,2011",-82.929189,35.385982,
AR2_2012__Raybuck_BACI_1,443,"2008,2009,2010,2011",-82.925865,35.38462,
AR2_2012__Raybuck_BACI_1,444,"2008,2009,2010,2011",-82.925782,35.385784,
AR2_2012__Raybuck_BACI_1,445,"2008,2009,2010,2011",-82.92576,35.387164,
AR2_2012__Raybuck_BACI_1,446,"2008,2009,2010,2011",-82.926085,35.392045,
AR2_2012__Raybuck_BACI_1,447,"2008,2009,2010,2011",-82.926164,35.393044,
AR2_2012__Raybuck_BACI_1,448,"2008,2009,2010,2011",-82.925805,35.400172,
AR2_2012__Raybuck_BACI_1,449,"2008,2009,2010,2011",-82.927546,35.400667,
AR2_2012__Raybuck_BACI_1,450,"2008,2009,2010,2011",-82.913926,35.402065,
AR2_2012__Raybuck_BACI_1,451,"2008,2009,2010,2011",-82.912111,35.402156,
AR2_2012__Raybuck_BACI_1,452,"2008,2009,2010,2011",-82.912099,35.404933,
AR2_2012__Raybuck_BACI_1,453,"2008,2009,2010,2011",-82.91066,35.404604,
AR2_2012__Raybuck_BACI_1,454,"2008,2009,2010,2011",-82.905883,35.405885,
AR2_2012__Raybuck_BACI_1,455,"2008,2009,2010,2011",-82.905961,35.406876,
AR2_2012__Raybuck_BACI_1,456,"2008,2009,2010,2011",-82.934075,35.417709,
AR2_2012__Raybuck_BACI_1,457,"2008,2009,2010,2011",-82.934006,35.416214,
AR2_2012__Raybuck_BACI_1,458,"2008,2009,2010,2011",-82.937065,35.41703,
AR2_2012__Raybuck_BACI_1,459,"2008,2009,2010,2011",-82.937276,35.415729,
AR2_2012__Raybuck_BACI_1,460,"2008,2009,2010,2011",-82.947506,35.418699,
AR2_2012__Raybuck_BACI_1,461,"2008,2009,2010,2011",-82.929702,35.417671,
AR2_2012__Raybuck_BACI_1,462,"2008,2009,2010,2011",-82.894153,35.403143,
AR2_2012__Raybuck_BACI_1,463,"2008,2009,2010,2011",-82.929821,35.392183,
AR2_2012__Raybuck_BACI_1,464,"2008,2009,2010,2011",-82.931677,35.392478,
AR2_2012__Raybuck_BACI_1,465,"2008,2009,2010,2011",-82.927875,35.390006,
AR2_2012__Raybuck_BACI_1,466,"2008,2009,2010,2011",-82.928925,35.389683,
AR2_2013__Kellner_ACI_1,467,"2007,2008,2009,2011",-86.4382455569328,39.35439,
AR2_2013__Kellner_ACI_1,468,"2007,2008,2009,2011",-86.436509093981,39.353179,
AR2_2013__Kellner_ACI_1,469,"2007,2008,2009,2011",-86.4304262386986,39.353774,
AR2_2013__Kellner_ACI_1,470,"2007,2008,2009,2011",-86.4375550752841,39.350345,
AR2_2013__Kellner_ACI_1,471,"2007,2008,2009,2010,2011",-86.4514489437564,39.31742,
AR2_2013__Kellner_ACI_1,472,"2007,2008,2009,2010,2011",-86.4508539239701,39.322812,
AR2_2013__Kellner_ACI_1,473,"2007,2008,2009,2010,2011",-86.4438501194382,39.321015,
AR2_2013__Kellner_ACI_1,474,"2007,2008,2009,2010,2011",-86.4376671652317,39.320901,
AR2_2013__Kellner_ACI_1,475,"2007,2008,2009,2010,2011",-86.3631411971277,39.121925,
AR2_2013__Kellner_ACI_1,476,"2007,2008,2009,2010,2011",-86.368669563974,39.117781,
AR2_2013__Kellner_ACI_1,477,"2007,2008,2009,2010,2011",-86.3652431424895,39.116633,
AR2_2013__Kellner_ACI_1,478,"2007,2008,2009,2010,2011",-86.3610627317815,39.117681,
AR2_2013__Kellner_ACI_1,479,"2007,2008,2009,2011",-86.3164534019628,39.13634,
AR2_2013__Kellner_ACI_1,480,"2007,2008,2009,2011",-86.3225076754603,39.133861,
AR2_2013__Kellner_ACI_1,481,"2007,2008,2009,2011",-86.3191211797031,39.131941,
AR2_2013__Kellner_ACI_1,482,"2007,2008,2009,2010,2011",-86.3183015320497,39.128746,
AR2_2013__Kellner_ACI_1,483,"2007,2008,2009,2010,2011",-86.318954393963,39.114301,
AR2_2013__Kellner_ACI_1,484,"2007,2008,2009,2011",-86.3263789641005,39.11548,
AR2_2013__Kellner_ACI_1,485,"2007,2008,2009,2011",-86.3295701854043,39.112353,
AR2_2013__Kellner_ACI_1,486,"2007,2008,2009,2011",-86.3253089201006,39.11704,
AR2_2013__Kellner_ACI_1,487,"2007,2008,2009,2010,2011",-86.2863498476003,39.142826,
AR2_2013__Kellner_ACI_1,488,"2007,2008,2009,2010,2011",-86.2972968099807,39.140863,
AR2_2013__Kellner_ACI_1,489,"2007,2008,2009,2010,2011",-86.2845706374277,39.138739,
AR2_2013__Kellner_ACI_1,490,"2007,2008,2009,2010,2011",-86.2957260181348,39.136913,
AR2_2015__Bicknell_BACI_1,491,"2010,2013",,,
AR2_2015__Bicknell_BACI_1,492,"2010,2013",,,
AR2_2015__Bicknell_BACI_1,493,"2010,2013",,,
AR2_2015__Bicknell_BACI_1,494,"2009,2012",,,
AR2_2015__Bicknell_BACI_1,495,"2009,2012",,,
AR2_2015__Bicknell_BACI_1,496,"2009,2012",,,
AR2_2015__Bicknell_BACI_1,497,"2009,2013",,,
AR2_2015__Bicknell_BACI_1,498,"2009,2013",,,
AR2_2015__Bicknell_BACI_1,499,"2009,2012",,,
AR2_2015__Bicknell_BACI_1,500,"2009,2012",,,
AR2_2015__Bicknell_BACI_1,501,"2009,2012",,,
AR2_2015__Bicknell_BACI_1,502,"2009,2012",,,
AR2_2015__Bicknell_BACI_1,503,"2008,2011",,,
AR2_2015__Bicknell_BACI_1,504,"2008,2011",,,
AR2_2015__Bicknell_BACI_1,505,"2008,2011",,,
AR2_2015__Bicknell_BACI_1,506,"2008,2011",,,
AR2_2015__Bicknell_BACI_1,507,"2009,2012",,,
AR2_2015__Bicknell_BACI_1,508,"2009,2012",,,
AR2_2015__Bicknell_BACI_1,509,"2009,2012",,,
AR2_2015__Bicknell_BACI_1,510,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,511,"2010,2013",,,
AR2_2015__Bicknell_BACI_2,512,"2010,2013",,,
AR2_2015__Bicknell_BACI_2,513,"2010,2013",,,
AR2_2015__Bicknell_BACI_2,514,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,515,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,516,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,517,"2009,2013",,,
AR2_2015__Bicknell_BACI_2,518,"2009,2013",,,
AR2_2015__Bicknell_BACI_2,519,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,520,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,521,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,522,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,523,"2008,2011",,,
AR2_2015__Bicknell_BACI_2,524,"2008,2011",,,
AR2_2015__Bicknell_BACI_2,525,"2008,2011",,,
AR2_2015__Bicknell_BACI_2,526,"2008,2011",,,
AR2_2015__Bicknell_BACI_2,527,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,528,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,529,"2009,2012",,,
AR2_2015__Bicknell_BACI_2,530,"2009,2012",,,
AR2_2015__Bicknell_BACI_3,531,"2010,2013",,,
AR2_2015__Bicknell_BACI_3,532,"2009,2012",,,
AR2_2015__Bicknell_BACI_3,533,"2009,2013",,,
AR2_2015__Bicknell_BACI_3,534,"2009,2012",,,
AR2_2015__Bicknell_BACI_3,535,"2008,2011",,,
AR2_2015__Bicknell_BACI_3,536,"2009,2012",,,
AR2_2016__deGroot_ACI_1,537,2014,15.0346838276378,45.681846,
AR2_2016__deGroot_ACI_1,538,2014,14.4663967506625,45.687644,
AR2_2016__deGroot_ACI_1,539,2014,13.759589830243,46.004379,
AR2_2016__deGroot_ACI_1,540,2014,15.0358568300879,45.68883,
AR2_2016__deGroot_ACI_1,541,2014,14.4596981501718,45.687108,
AR2_2016__deGroot_ACI_1,542,2014,13.7583581910585,46.006319,
AR2_2016__deGroot_ACI_1,543,2014,15.0332579104839,45.68091,
AR2_2016__deGroot_ACI_1,544,2014,14.4648137670044,45.687996,
AR2_2016__deGroot_ACI_1,545,2014,13.7558700339185,46.010144,
AR2_2016__deGroot_ACI_1,546,2014,15.0377562055535,45.686831,
AR2_2016__deGroot_ACI_1,547,2014,14.4667434943726,45.688995,
AR2_2016__deGroot_ACI_1,548,2014,13.7605532939357,46.002877,
AR2_2016__deGroot_ACI_1,549,2014,15.0366015306635,45.68856,
AR2_2016__deGroot_ACI_1,550,2014,14.4650340502664,45.683749,
AR2_2016__deGroot_ACI_1,551,2014,13.7594358973081,46.010686,
AR2_2016__deGroot_ACI_1,552,2014,15.0305471259143,45.678418,
AR2_2016__deGroot_ACI_1,553,2014,14.463241726439,45.689888,
AR2_2016__deGroot_ACI_1,554,2014,13.756787903905,46.008957,
AR2_2016__deGroot_ACI_1,555,2014,15.036288191686,45.680648,
AR2_2016__deGroot_ACI_1,556,2014,14.4615959887887,45.686064,
AR2_2016__deGroot_ACI_1,557,2014,13.7599117516031,46.003266,
AR2_2016__deGroot_ACI_1,558,2014,15.0354792421737,45.680684,
AR2_2016__deGroot_ACI_1,559,2014,14.4594016730399,45.688556,
AR2_2016__deGroot_ACI_1,560,2014,13.7579179139234,46.010985,
AR2_2016__deGroot_ACI_1,561,2014,15.0358896425761,45.679892,
AR2_2016__deGroot_ACI_1,562,2014,14.4619838635721,45.68981,
AR2_2016__deGroot_ACI_1,563,2014,13.7619494184841,46.001083,
AR2_2016__deGroot_ACI_2,564,2013,15.0346838276378,45.681846,
AR2_2016__deGroot_ACI_2,565,2013,14.4663967506625,45.687644,
AR2_2016__deGroot_ACI_2,566,2013,13.759589830243,46.004379,
AR2_2016__deGroot_ACI_2,567,2013,15.0358568300879,45.68883,
AR2_2016__deGroot_ACI_2,568,2013,14.4596981501718,45.687108,
AR2_2016__deGroot_ACI_2,569,2013,13.7583581910585,46.006319,
AR2_2016__deGroot_ACI_2,570,2013,15.0332579104839,45.68091,
AR2_2016__deGroot_ACI_2,571,2013,14.4648137670044,45.687996,
AR2_2016__deGroot_ACI_2,572,2013,13.7558700339185,46.010144,
AR2_2016__deGroot_ACI_2,573,2013,15.0377562055535,45.686831,
AR2_2016__deGroot_ACI_2,574,2013,14.4667434943726,45.688995,
AR2_2016__deGroot_ACI_2,575,2013,13.7605532939357,46.002877,
AR2_2016__deGroot_ACI_2,576,2013,15.0366015306635,45.68856,
AR2_2016__deGroot_ACI_2,577,2013,14.4650340502664,45.683749,
AR2_2016__deGroot_ACI_2,578,2013,13.7594358973081,46.010686,
AR2_2016__deGroot_ACI_2,579,2013,15.0305471259143,45.678418,
AR2_2016__deGroot_ACI_2,580,2013,14.463241726439,45.689888,
AR2_2016__deGroot_ACI_2,581,2013,13.756787903905,46.008957,
AR2_2016__deGroot_ACI_2,582,2013,15.036288191686,45.680648,
AR2_2016__deGroot_ACI_2,583,2013,14.4615959887887,45.686064,
AR2_2016__deGroot_ACI_2,584,2013,13.7599117516031,46.003266,
AR2_2016__deGroot_ACI_2,585,2013,15.0354792421737,45.680684,
AR2_2016__deGroot_ACI_2,586,2013,14.4594016730399,45.688556,
AR2_2016__deGroot_ACI_2,587,2013,13.7579179139234,46.010985,
AR2_2016__deGroot_ACI_2,588,2013,15.0358896425761,45.679892,
AR2_2016__deGroot_ACI_2,589,2013,14.4619838635721,45.68981,
AR2_2016__deGroot_ACI_2,590,2013,13.7619494184841,46.001083,
AR2_2016__deGroot_ACI_3,591,2014,15.0346838276378,45.681846,
AR2_2016__deGroot_ACI_3,592,2014,14.4663967506625,45.687644,
AR2_2016__deGroot_ACI_3,593,2014,13.759589830243,46.004379,
AR2_2016__deGroot_ACI_3,594,2014,15.0358568300879,45.68883,
AR2_2016__deGroot_ACI_3,595,2014,14.4596981501718,45.687108,
AR2_2016__deGroot_ACI_3,596,2014,13.7583581910585,46.006319,
AR2_2016__deGroot_ACI_3,597,2014,15.0332579104839,45.68091,
AR2_2016__deGroot_ACI_3,598,2014,14.4648137670044,45.687996,
AR2_2016__deGroot_ACI_3,599,2014,13.7558700339185,46.010144,
AR2_2016__deGroot_ACI_3,600,2014,15.0377562055535,45.686831,
AR2_2016__deGroot_ACI_3,601,2014,14.4667434943726,45.688995,
AR2_2016__deGroot_ACI_3,602,2014,13.7605532939357,46.002877,
AR2_2016__deGroot_ACI_3,603,2014,15.0366015306635,45.68856,
AR2_2016__deGroot_ACI_3,604,2014,14.4650340502664,45.683749,
AR2_2016__deGroot_ACI_3,605,2014,13.7594358973081,46.010686,
AR2_2016__deGroot_ACI_3,606,2014,15.0305471259143,45.678418,
AR2_2016__deGroot_ACI_3,607,2014,14.463241726439,45.689888,
AR2_2016__deGroot_ACI_3,608,2014,13.756787903905,46.008957,
AR2_2016__deGroot_ACI_3,609,2014,15.036288191686,45.680648,
AR2_2016__deGroot_ACI_3,610,2014,14.4615959887887,45.686064,
AR2_2016__deGroot_ACI_3,611,2014,13.7599117516031,46.003266,
AR2_2016__deGroot_ACI_3,612,2014,15.0354792421737,45.680684,
AR2_2016__deGroot_ACI_3,613,2014,14.4594016730399,45.688556,
AR2_2016__deGroot_ACI_3,614,2014,13.7579179139234,46.010985,
AR2_2016__deGroot_ACI_3,615,2014,15.0358896425761,45.679892,
AR2_2016__deGroot_ACI_3,616,2014,14.4619838635721,45.68981,
AR2_2016__deGroot_ACI_3,617,2014,13.7619494184841,46.001083,
AR2_2016__deGroot_ACI_4,618,2013,15.0346838276378,45.681846,
AR2_2016__deGroot_ACI_4,619,2013,14.4663967506625,45.687644,
AR2_2016__deGroot_ACI_4,620,2013,13.759589830243,46.004379,
AR2_2016__deGroot_ACI_4,621,2013,15.0358568300879,45.68883,
AR2_2016__deGroot_ACI_4,622,2013,14.4596981501718,45.687108,
AR2_2016__deGroot_ACI_4,623,2013,13.7583581910585,46.006319,
AR2_2016__deGroot_ACI_4,624,2013,15.0332579104839,45.68091,
AR2_2016__deGroot_ACI_4,625,2013,14.4648137670044,45.687996,
AR2_2016__deGroot_ACI_4,626,2013,13.7558700339185,46.010144,
AR2_2016__deGroot_ACI_4,627,2013,15.0377562055535,45.686831,
AR2_2016__deGroot_ACI_4,628,2013,14.4667434943726,45.688995,
AR2_2016__deGroot_ACI_4,629,2013,13.7605532939357,46.002877,
AR2_2016__deGroot_ACI_4,630,2013,15.0366015306635,45.68856,
AR2_2016__deGroot_ACI_4,631,2013,14.4650340502664,45.683749,
AR2_2016__deGroot_ACI_4,632,2013,13.7594358973081,46.010686,
AR2_2016__deGroot_ACI_4,633,2013,15.0305471259143,45.678418,
AR2_2016__deGroot_ACI_4,634,2013,14.463241726439,45.689888,
AR2_2016__deGroot_ACI_4,635,2013,13.756787903905,46.008957,
AR2_2016__deGroot_ACI_4,636,2013,15.036288191686,45.680648,
AR2_2016__deGroot_ACI_4,637,2013,14.4615959887887,45.686064,
AR2_2016__deGroot_ACI_4,638,2013,13.7599117516031,46.003266,
AR2_2016__deGroot_ACI_4,639,2013,15.0354792421737,45.680684,
AR2_2016__deGroot_ACI_4,640,2013,14.4594016730399,45.688556,
AR2_2016__deGroot_ACI_4,641,2013,13.7579179139234,46.010985,
AR2_2016__deGroot_ACI_4,642,2013,15.0358896425761,45.679892,
AR2_2016__deGroot_ACI_4,643,2013,14.4619838635721,45.68981,
AR2_2016__deGroot_ACI_4,644,2013,13.7619494184841,46.001083,
CL1_2003__Ishitani_ACI_1,645,"2001,2002",132.459028,34.345694,
CL1_2003__Ishitani_ACI_1,646,"2001,2002",132.451667,34.448472,
CL1_2003__Ishitani_ACI_1,647,"2001,2002",132.475139,34.481111,
CL1_2011__Buczkowski_A_1,648,"2008,2009,2010",-86.9238,40.435011,
CL1_2011__Buczkowski_A_1,649,"2008,2009,2010",-86.933686,40.42585,
CL1_2011__Buczkowski_A_1,650,"2004,2005,2010",-86.926775,40.421242,
CL1_2011__Buczkowski_A_1,651,"2007,2008,2010",-86.920511,40.429417,
CL1_2011__Buczkowski_A_1,652,"2005,2006,2010",-86.921969,40.425742,
CL1_2011__Buczkowski_A_1,653,"2006,2007,2010",-86.918828,40.422275,
CL1_2011__Torres_BACI_1,654,"1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009",-3.47305,40.53258,
CL1_2011__Torres_BACI_1,655,"1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009",-3.37299,40.62124,
CL1_2011__Torres_BACI_1,656,"1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009",-3.52386,40.76806,
CL1_2012__Buczkowski_BA_1,657,"2009,2010,2011,2012,2013",-87.021667,40.542778,
CL1_2012__Buczkowski_BA_1,658,"2009,2010,2011,2012,2013",-87.033056,40.558611,
CL1_2012__Buczkowski_BA_1,659,"2009,2010,2011,2012,2013",-87.035833,40.548611,
CL1_2012__Buczkowski_BA_1,660,"2009,2010,2011,2012,2013",-87.035278,40.511667,
CL1_2012__Buczkowski_BA_1,661,"2009,2010,2011,2012,2013",-87.011944,40.527778,
CL1_2012__Buczkowski_BA_1,662,"2009,2010,2011,2012,2013",-87.018333,40.526667,
CL1_2012__Buczkowski_BA_1,663,"2009,2010,2011,2012,2013",-87.005278,40.4725,
CL1_2012__Buczkowski_BA_1,664,"2009,2010,2011,2012,2013",-87.039444,40.468056,
CL1_2012__Buczkowski_BA_1,665,"2009,2010,2011,2012,2013",-87.060833,40.488889,
CL1_2012__Buczkowski_BA_1,666,"2009,2010,2011,2012,2013",-87.054444,40.474167,
CL1_2012__Buczkowski_BA_1,667,"2009,2010,2011,2012,2013",-87.015278,40.488889,
CL1_2012__Buczkowski_BA_1,668,"2009,2010,2011,2012,2013",-87.028889,40.488889,
CL1_2012__Buczkowski_BA_1,669,"2009,2010,2011,2012,2013",-87.024444,40.509722,
CL1_2012__Buczkowski_BA_1,670,"2009,2010,2011,2012,2013",-87.017222,40.450556,
CL1_2012__Buczkowski_BA_1,671,"2009,2010,2011,2012,2013",-87.0275,40.529722,
CL1_2012__Leveau_ACI_1,672,"2002,2003,2004,2005",-57.5514,-38.0041,
CL1_2012__Leveau_ACI_1,673,"2002,2003,2004,2005",-57.5553,-38.0019,
CL1_2012__Leveau_ACI_1,674,"2002,2003,2004,2005",-57.5533420795396,-37.996335231478,
CL1_2012__Leveau_ACI_1,675,"2002,2003,2004,2005",-57.5517,-37.9967,
CL1_2012__Leveau_ACI_1,676,"2002,2003,2004,2005",-57.5500166539463,-37.9916119899692,
CL1_2012__Leveau_ACI_1,677,"2002,2003,2004,2005",-57.5475,-37.9917,
CL1_2012__Leveau_ACI_1,678,"2002,2003,2004,2005",-57.5455686836061,-37.990497546599,
CL1_2012__Leveau_ACI_1,679,"2002,2003,2004,2005",-57.5475152319591,-37.9935516313451,
CL1_2012__Leveau_ACI_1,680,"2002,2003,2004,2005",-57.5453,-37.9975,
CL1_2012__Leveau_ACI_1,681,"2002,2003,2004,2005",-57.5439,-37.9991,
CL1_2012__Leveau_ACI_1,682,"2002,2003,2004,2005",-57.5458,-38.0017,
CL1_2012__Leveau_ACI_1,683,"2002,2003,2004,2005",-57.5475,-38.0056,
CL1_2012__Leveau_ACI_1,684,"2002,2003,2004,2005",-57.5453,-38.0072,
CL1_2012__Leveau_ACI_1,685,"2002,2003,2004,2005",-57.5422,-38.0086,
CL1_2012__Leveau_ACI_1,686,"2002,2003,2004,2005",-57.5394,-38.0103,
CL1_2012__Leveau_ACI_1,687,"2002,2003,2004,2005",-57.55639804,-38.01355538,
CL1_2012__Leveau_ACI_1,688,"2002,2003,2004,2005",-57.5536,-38.0175,
CL1_2012__Leveau_ACI_1,689,"2002,2003,2004,2005",-57.5508411275134,-38.0203,
CL1_2012__Leveau_ACI_1,690,"2002,2003,2004,2005",-57.3478,-38.0233,
CL1_2012__Leveau_ACI_1,691,"2002,2003,2004,2005",-57.5417,-38.0196628750024,
CL1_2012__Leveau_ACI_1,692,"2002,2003,2004,2005",-57.5594,-38.0233,
CL1_2012__Leveau_ACI_1,693,"2002,2003,2004,2005",-57.5386212403361,-38.0227193953743,
CL1_2012__Leveau_ACI_1,694,"2002,2003,2004,2005",-57.5497329127832,-37.9718921309966,
CL1_2012__Leveau_ACI_1,695,"2002,2003,2004,2005",-57.552793201144,-37.9702200899702,
CL1_2012__Leveau_ACI_1,696,"2002,2003,2004,2005",-57.5566841520189,-37.9685530505197,
CL1_2012__Leveau_ACI_1,697,"2002,2003,2004,2005",-57.5525168727736,-37.9682753924869,
CL1_2012__Leveau_ACI_1,698,"2002,2003,2004,2005",-57.5497297817133,-37.969946150255,
CL1_2012__Leveau_ACI_1,699,"2002,2003,2004,2005",-57.5736233237896,-38.0057787844431,
CL1_2012__Leveau_ACI_1,700,"2002,2003,2004,2005",-57.5755649618657,-38.0080035723951,
CL1_2012__Leveau_ACI_1,701,"2002,2003,2004,2005",-57.5772338830461,-38.0088332449438,
CL1_2012__Leveau_ACI_1,702,"2002,2003,2004,2005",-57.5797371563776,-38.0071632432365,
CL1_2012__Leveau_ACI_1,703,"2002,2003,2004,2005",-57.557512508956,-37.9471611566693,
CL1_2012__Leveau_ACI_1,704,"2002,2003,2004,2005",-57.5594618088561,-37.944665344734,
CL1_2012__Leveau_ACI_1,705,"2002,2003,2004,2005",-57.5630639459941,-37.944107605363,
CL1_2012__Leveau_ACI_1,706,"2002,2003,2004,2005",-57.5661185670752,-37.9418856756443,
CL1_2012__Leveau_ACI_1,707,"2002,2003,2004,2005",-57.561675494917,-37.9410510876114,
CL1_2012__Leveau_ACI_1,708,"2002,2003,2004,2005",-57.557790323852,-37.9432768428701,
CL1_2012__Leveau_ACI_1,709,"2002,2003,2004,2005",-57.5536184130459,-37.9452245317234,
CL1_2012__Leveau_ACI_1,710,"2002,2003,2004,2005",-57.5608429467502,-38.0663367691054,
CL1_2012__Leveau_ACI_1,711,"2002,2003,2004,2005",-57.5597338515099,-38.0688375731662,
CL1_2012__Leveau_ACI_1,712,"2002,2003,2004,2005",-57.5594587034722,-38.0716136807755,
CL1_2012__Leveau_ACI_1,713,"2002,2003,2004,2005",-57.5602897883773,-38.0729971200824,
CL1_2012__Leveau_ACI_1,714,"2002,2003,2004,2005",-57.561676538791,-38.0755040332426,
CL1_2012__Leveau_ACI_1,715,"2002,2003,2004,2005",-57.5594,-38.0767,
CL1_2012__Leveau_ACI_1,716,"2002,2003,2004,2005",-57.5650143935406,-38.0782808458979,
CL1_2013__Chu_BA_1,717,"2005,2008",-88.4754,41.59543,
CL1_2013__Chu_BA_1,718,"2006,2008",-88.284,42.31941,
CL1_2013__Chu_BA_1,719,"2006,2008",-88.284,42.31941,
CL1_2013__Chu_BA_1,720,"2005,2008",-88.1538,42.17566,
CL1_2013__Chu_BA_1,721,"2004,2008",-88.5933,42.19782,
CL1_2013__Chu_BA_1,722,"2004,2008",-88.2791,42.45439,
CL1_2013__Chu_BA_1,723,"2004,2008",-88.2791,42.45439,
CL1_2013__Chu_BA_1,724,"2006,2008",-88.4401,42.34562,
CL1_2013__Chu_BA_1,725,"2006,2008",-88.4401,42.34562,
CL1_2013__Chu_BA_1,726,"2006,2008",-88.4401,42.34562,
CL1_2013__Chu_BA_1,727,"2006,2008",-88.4401,42.34562,
CL1_2013__Chu_BA_1,728,"2005,2008",-88.4918,41.66097,
CL1_2013__Chu_BA_1,729,"2004,2008",-88.0607,42.16836,
CL1_2013__Chu_BA_1,730,"2005,2008",-88.422,41.612,
CL1_2014__VanNuland_ACI_1,731,"2009,2010,2011",-122.09,47.52,
CL1_2014__VanNuland_ACI_1,732,"2009,2010,2011",-122.09,47.52,
CL1_2014__VanNuland_ACI_1,733,"2009,2010",-122.09,47.52,
CL1_2014__VanNuland_ACI_1,734,"2009,2010,2011",-122.09,47.52,
